0,1,2,3
420.0,6631.325864604243,21.700442141293195,0.0013741955462719113
419.0,6741.7118380405645,21.757542662972902,0.001305851329252511
418.0,6854.5600734806,21.815843967264485,0.0013548861721146277
417.0,6970.116027704606,21.880973625031377,0.001477857654753112
416.0,7088.949705247898,21.958154495394798,0.0015913866488638517
415.0,7212.050625832807,22.050318988733526,0.0016215887296981146
414.0,7340.892065042218,22.15785138249438,0.001541216585678712
413.0,7477.559242890644,22.279942110687067,0.0013644185235961864
412.0,7625.124553325516,22.416451739311334,0.0011196873047940176
411.0,7788.682440157462,22.569876757826492,0.000827622446001583
410.0,7978.581880344116,22.749019431945555,0.00048594880426944265
409.0,8225.807303567983,22.985126253505438,3.443971306017323e-05
408.0,7183.535523726072,21.835513583882626,0.0014421158461849215
407.0,7300.061172167404,21.905422061675132,0.0010561287824075172
406.0,7420.14488482832,21.961379968879452,0.000629457983179621
405.0,7543.3152726023,21.997254485051844,0.00023754550499130445
404.0,7668.583146183235,22.011455886471293,5.139899252654123e-05
403.0,7794.707790006907,22.014952462440952,0.00022555884000649562
402.0,7921.073241787567,22.029913268957795,0.0006415974082219222
401.0,8048.446585322065,22.0719103349152,0.0009937155843364742
400.0,8178.668696029534,22.140560883666353,0.0011561405306802497
399.0,8313.925577792214,22.229724427750646,0.0011706465048696435
398.0,8456.66105732186,22.335829868921163,0.001078247761523432
397.0,8610.155247315044,22.45768648318332,0.0009033994879723561
396.0,8779.673465812339,22.595941701967252,0.0006787265476568549
395.0,8975.481272556382,22.75738721124546,0.0004168791705802116
394.0,9226.904967682314,22.970530132983413,7.715845015179423e-05
393.0,8492.165081967038,22.04721722397516,0.0013966500224061318
392.0,8620.770561447742,22.13944148687296,0.0013370538302937551
391.0,8755.965904638464,22.242084185714855,0.0012101371842189457
390.0,8899.84518603994,22.354340965857585,0.001042431225240753
389.0,9055.478575464105,22.47722505426081,0.0008480281061609141
388.0,9228.069302182155,22.61435549523216,0.0006279675866809054
387.0,9428.406175636032,22.7745723077358,0.00036988576695890646
386.0,9689.07523375041,22.985813764481478,3.094955532103672e-05
385.0,8623.660770253804,21.881814317232788,0.001481682328236894
384.0,8742.540057892606,21.958783505639367,0.0013714480972596144
383.0,8865.65058719114,22.03802995957506,0.0012644109440475282
382.0,8993.633793857549,22.120260369519677,0.0011603082609041582
381.0,9127.348997414096,22.206495218785626,0.0010575497549599744
380.0,9268.001710932125,22.298188419886205,0.0009526103373462269
379.0,9417.38208053716,22.397414655023304,0.0008394657261933669
378.0,9578.353288095263,22.507232676988075,0.000709118100627168
377.0,9756.010361760309,22.632583333314656,0.0005487628418570159
376.0,9961.166667528018,22.78317217598143,0.0003381474702048373
375.0,10226.884133496016,22.98791977307459,2.732748842870867e-05
374.0,9066.450142660608,21.736112232054623,0.001408490319414868
373.0,9178.364489994006,21.796856756204193,0.0012129034885767775
372.0,9293.004419950812,21.853073529990777,0.0009917540490585186
371.0,9410.350669293986,21.902365704381847,0.0007554897057522325
370.0,9530.23232803065,21.94242172008913,0.0005387747135240373
369.0,9652.299409227393,21.972687626037246,0.00040850119821042585
368.0,9776.105266475004,21.99690256326146,0.00043713516989155043
367.0,9901.374888386465,22.024054003544702,0.0006267214544792565
366.0,10028.370251838915,22.064525445010847,0.0008679168730319764
365.0,10158.069586342253,22.123833652817808,0.001028966735457687
364.0,10292.034365675725,22.201001987023385,0.001062358385388401
363.0,10432.21179517708,22.292223581002897,0.0009960273632031308
362.0,10580.97852576149,22.394650031428665,0.0008726161400016558
361.0,10741.592405139638,22.507999101886014,0.0007178320950709111
360.0,10919.385603287323,22.635178409225006,0.000537801769550296
359.0,11125.25738249111,22.784350434968772,0.00032337454106355634
358.0,11391.706974469882,22.981758019376752,4.122398669496267e-05
357.0,10454.68256679452,21.955149782789558,0.0009422003873369444
356.0,10577.52787282451,22.009623831326696,0.0010050428914905596
355.0,10703.65906978834,22.0724629201345,0.0010400875543460641
354.0,10833.926130222984,22.144056572298144,0.0010312669608136815
353.0,10969.437603519658,22.22399077646491,0.0009792483361257265
352.0,11111.628289517132,22.311804011444135,0.0008939054437822752
351.0,11262.444654563242,22.40769640423163,0.0007856559193773344
350.0,11424.774997411885,22.513172410365495,0.0006599629045904859
349.0,11603.489250882523,22.631998489953556,0.0005146771248711948
348.0,11808.49125676899,22.772921134461544,0.00033720216922997204
347.0,12068.27732348247,22.963362218018457,8.74413880397485e-05
346.0,11413.560791745747,22.204243662483165,0.0009478541824839981
345.0,11554.002926357547,22.286145524994076,0.0008861087430706988
344.0,11702.131710056692,22.376197907300966,0.0008282477103573327
343.0,11860.390935427635,22.47914543238841,0.000770932104604799
342.0,12033.287461260044,22.60457810186385,0.000706553467746826
341.0,12231.177215202497,22.77800743333101,0.000623234195263285
340.0,11970.766677149715,22.408225645067954,0.000606974094275195
339.0,12133.148475568049,22.489906221028473,0.0005538313373291553
338.0,12307.80888615611,22.582959477731734,0.00047515099112456494
337.0,12500.615293712992,22.69088390829906,0.0003637503025050587
336.0,12723.956260120947,22.820317849595238,0.00021458176384970065
335.0,13015.522001114721,22.992671180219947,1.1872628254426792e-05
334.0,11530.545901439198,21.812350672973217,0.0004297929483098595
333.0,11645.827967724632,21.83299774619791,0.0005005927455619952
332.0,11762.117215988277,21.857807743595966,0.000639721300765006
331.0,11879.659009380923,21.890478005513156,0.0007931987700798004
330.0,11998.909850207854,21.932588756061005,0.0009115114980234318
329.0,12120.467264010269,21.983656598898136,0.0009728450746332995
328.0,12244.99938901616,22.04214482529776,0.0009807978471274292
327.0,12373.215382921206,22.106468525068436,0.0009499075882586361
326.0,12505.88418922764,22.17552549276974,0.0008944329153635355
325.0,12643.89427149426,22.248822300767195,0.000824060649404254
324.0,12788.353466188517,22.326418585587056,0.0007438666036355124
323.0,12940.748228672526,22.408858496861804,0.0006556837028203755
322.0,13103.22071629158,22.49719518972986,0.0005593944842054444
321.0,13279.119760525557,22.593220227038845,0.00045355939882656127
320.0,13474.29868552274,22.700170023968298,0.0003350319105454233
319.0,13701.019087012352,22.82498160281553,0.00019653702383992666
318.0,13996.415876704104,22.98920638750046,1.4900093583644072e-05
317.0,12788.583166631961,22.187736566826036,0.0007553759914766534
316.0,12927.590012969034,22.25104508721604,0.0006895257268646066
315.0,13072.241632170602,22.31628870948371,0.0006249946250293376
314.0,13223.508059861097,22.3840633842818,0.0005624988538960735
313.0,13382.724813651996,22.455371033029266,0.0005019413339628215
312.0,13551.852554901749,22.53186255151974,0.0004414596472867155
311.0,13734.024639704992,22.616236006048275,0.0003761415364365861
310.0,13934.87105786815,22.713038971910937,0.000296540194476648
309.0,14166.544980078868,22.831021782032884,0.00018623362296567303
308.0,14467.100037045357,22.995062424953865,8.79469322348351e-06
307.0,12636.490235897372,21.460310823442725,0.001501102990026093
306.0,12738.032625348254,21.508839503786074,0.0014413204621862297
305.0,12841.18728195911,21.557702037946015,0.001381188097334396
304.0,12946.045700486335,21.606898137438105,0.0013202732546437335
303.0,13052.708057011927,21.656409440082047,0.001258207599467348
302.0,13161.283704687527,21.70619699095298,0.0011947351138990037
301.0,13271.891587966067,21.756200016704913,0.0011297741189637833
300.0,13384.660584328434,21.806337254408348,0.0010634970885145534
299.0,13499.729846572796,21.856512895258287,0.0009964281343977366
298.0,13617.249357366718,21.906630199006983,0.0009295475431054523
297.0,13737.381173638134,21.95661671678909,0.0008643712864669639
296.0,13860.30229614833,22.00646500532646,0.0008029390540979231
295.0,13986.210797751528,22.05629018425361,0.0007476061734273676
294.0,14115.33775082996,22.106398754069016,0.0007005268435753831
293.0,14247.968415547355,22.15735118619412,0.0006628020838224391
292.0,14384.476733669027,22.209988229655448,0.000633497335264438
291.0,14525.377234444559,22.265389477730636,0.0006090380285678487
290.0,14671.398834477533,22.324756580308822,0.0005835812540563867
289.0,14823.58874955937,22.389262340272325,0.0005505310815272363
288.0,14983.468344077874,22.45995466084329,0.0005045594388176089
287.0,15153.299740475244,22.537821298770425,0.0004430111891367272
286.0,15336.621348312765,22.624128621920228,0.00036588219512435904
285.0,15539.528572856421,22.72128034282581,0.0002741355015838248
284.0,15774.553274053693,22.835244234286094,0.00016552158064608163
283.0,16078.929396132082,22.98667913932983,1.977918009512603e-05
282.0,14992.435817060394,22.204682788848157,0.000643584856214241
281.0,15132.87510292499,22.26037183887843,0.0005933039605004742
280.0,15278.407148356775,22.317594705771423,0.0005438505575096897
279.0,15429.80529777295,22.376759945330114,0.0004954470525413007
278.0,15588.095027986627,22.438490029707776,0.0004479692382299977
277.0,15754.701026957402,22.503730009553838,0.0004006118193234792
276.0,15931.724127584146,22.573916121697057,0.0003514406738791692
275.0,16122.514923822286,22.651274154293173,0.00029686037364731743
274.0,16333.0433771058,22.739485867457663,0.00023092772178737175
273.0,16576.025579839545,22.845730046459114,0.00014368382958946171
272.0,16890.46123404401,22.990839078374236,1.201965565419288e-05
271.0,15578.030276422116,22.15788865590677,0.0006127176500579923
270.0,15714.57471917286,22.20660104304271,0.0005860010172661911
269.0,15855.172976600239,22.257525016611776,0.0005605657315171375
268.0,16000.426210265634,22.311309497940037,0.0005341454971499876
267.0,16151.142706845156,22.368647119324812,0.0005041654641303045
266.0,16308.430986911806,22.43026824143031,0.0004681530330631345
265.0,16473.85359330455,22.496979231285863,0.000424078656644275
264.0,16649.707113627257,22.56978231839914,0.000370471601220293
263.0,16839.594729849185,22.65015350341542,0.00030620334404923844
262.0,17049.78947877013,22.74070756306714,0.00022979349118621567
261.0,17293.334066406373,22.847188289643324,0.00013754034867205847
260.0,17609.26426007967,22.988083557604373,1.5160077861531198e-05
259.0,16463.68616004559,22.281258765437116,0.0005498334006634742
258.0,16611.275143186933,22.336620946471132,0.0005094074552597083
257.0,16764.786760073468,22.39444118154506,0.00046808273896051245
256.0,16925.327118110068,22.455332530575173,0.00042508879148019096
255.0,17094.442141434287,22.52012960482435,0.00037930313318151887
254.0,17274.410616581463,22.590013649611123,0.0003291440343762414
253.0,17468.846203723126,22.66677137920103,0.00027237469779532036
252.0,17684.134985072946,22.753424118418984,0.00020561734042157803
251.0,17933.792311414403,22.856171373080887,0.0001227827438575295
250.0,18259.32463103849,22.993934555172828,7.415942523024237e-06
249.0,16639.168330464545,22.027102185243884,0.0004316445790052692
248.0,16766.33492289824,22.05497336998472,0.0005211660542052965
247.0,16895.343630156734,22.0900122233006,0.0005822269565551041
246.0,17026.779138686306,22.13133655887235,0.0006097103340333143
245.0,17161.255592828355,22.177657629268822,0.0006091915881558108
244.0,17299.40296639118,22.227847861532716,0.0005893763172324651
243.0,17441.889597348396,22.28117461795287,0.0005576584842349741
242.0,17589.471113454183,22.337316037833496,0.000518836182957158
241.0,17743.06299476902,22.396295830653084,0.0004754248060832994
240.0,17903.846273491123,22.45842261200052,0.0004283950221482258
239.0,18073.434901245393,22.52427893776068,0.0003777949279022419
238.0,18254.172712650765,22.594795489551867,0.00032308544994605337
237.0,18449.732515080403,22.67147901985773,0.0002631566919753456
236.0,18666.534238980865,22.757009713437526,0.000195940182566183
235.0,18918.00471668908,22.857102153502478,0.0001169876900533745
234.0,19244.605771045462,22.989641646316542,1.208299012458937e-05
233.0,18016.472837676516,22.296139719318667,0.0005364894720892716
232.0,18165.584943778773,22.351876439541183,0.0004978973177466733
231.0,18320.859760775642,22.410389602534263,0.0004550366568199793
230.0,18483.51743189173,22.47199307288968,0.0004084593288172511
229.0,18655.231713102585,22.537218047699945,0.0003583373961306424
228.0,18838.43399441062,22.606925847822424,0.0003043793786514093
227.0,19036.937343080517,22.682539722990295,0.0002456708026238874
226.0,19257.424156479898,22.76659957779954,0.00018026259533906325
225.0,19513.93737316848,22.864426526901926,0.00010384814117661914
224.0,19849.15889311137,22.99178107934587,3.300067674532779e-06
223.0,18491.498468968788,22.730295790817408,0.00024109345227320972
222.0,18730.37124423619,22.83558313974018,0.00016071768139061873
221.0,19035.072394328636,22.983015080778507,3.8265833836452576e-05
220.0,18062.308948120222,21.90478047938628,0.0004930641836880523
219.0,18182.287678333407,21.9313679991498,0.0005181812905311334
218.0,18303.728737476526,21.960346265074,0.0005445250582476191
217.0,18426.82638355731,21.99205386303045,0.0005668912301425022
216.0,18551.816328315173,22.026599352395028,0.0005813740058643602
215.0,18678.970085196353,22.063892847956154,0.000586152337113649
214.0,18808.59037994956,22.103726036855637,0.0005812676285932017
213.0,18941.010699341616,22.14585692029491,0.0005679376661267554
212.0,19076.60046011293,22.190075488575125,0.0005478513475409841
211.0,19215.776509168005,22.236244587432097,0.0005226605498918346
210.0,19359.02182665976,22.28432060778803,0.0004937024208034602
209.0,19506.913344902518,22.33436222167844,0.0004618984654890662
208.0,19660.162867953837,22.38653549520462,0.00042775987144100247
207.0,19819.678892297663,22.441123268849502,0.00039144161331519656
206.0,19986.664634472385,22.49854780809755,0.0003528050476162836
205.0,20162.783825417828,22.55942073563313,0.00031145884853153727
204.0,20350.46510446076,22.624648652824558,0.00026674644328959773
203.0,20553.52444222653,22.695664715436475,0.00021762352844049981
202.0,20778.645893823665,22.774998738122378,0.00016227052967911215
201.0,21039.84502587117,22.868036851049684,9.682073153372342e-05
200.0,21379.583833187953,22.991652228769308,8.973281381668627e-06
199.0,20010.60741222444,22.27923059383618,0.0004960391069769587
198.0,20157.9851406192,22.328979740021378,0.00046450970975121797
197.0,20310.629778818504,22.380820433173128,0.00043073372367272156
196.0,20469.42105172322,22.43503098999392,0.00039474031593904335
195.0,20635.519963436156,22.49200795950059,0.00035641229292701637
194.0,20810.52166504921,22.552322424262954,0.00031546019244942103
193.0,20996.734716068437,22.616826299630237,0.0002713598036202802
192.0,21197.745564944704,22.686872628034678,0.00022320550785806526
191.0,21419.735334559406,22.764840920099783,0.00016934065262025344
190.0,21675.317367306714,22.855709546074856,0.00010622735583997248
189.0,22000.421295317214,22.974314243688337,2.319027919350878e-05
188.0,21231.198980273282,22.632928222404985,0.0002555818957159159
187.0,21436.498243010556,22.703287241810077,0.00020691763884010672
186.0,21664.449259799578,22.78164560406175,0.00015271100655799008
185.0,21929.54114302543,22.873235116022226,8.941181514265581e-05
184.0,22276.104388410928,22.994492587996895,5.895916146062669e-06
183.0,20581.123620197213,22.117695175920996,0.0005256751646524616
182.0,20714.563045913692,22.156703244080507,0.000513148424746146
181.0,20850.999850816257,22.19743019303873,0.0004950754257467826
180.0,20990.794174249713,22.239730291497747,0.000473153474435134
179.0,21134.355257616833,22.283558645753573,0.0004486088498801555
178.0,21282.16357826481,22.32896603960025,0.00042219024065125177
177.0,21434.801357051198,22.376091269598753,0.0003942479327159465
176.0,21592.99584757256,22.425157808473493,0.00036483740716078406
175.0,21757.683869714772,22.47648070324341,0.00033380939272568966
174.0,21930.114015807896,22.530490561137373,0.0003008648259435892
173.0,22112.020246048403,22.587786013128447,0.00026556299946767226
172.0,22305.942451748073,22.649239418415355,0.00022727163974350928
171.0,22515.885741018556,22.716220084985135,0.0001850259457146161
170.0,22748.89853990383,22.791133628691924,0.00013717191433856163
169.0,23019.870227412288,22.879075353218965,8.026052774577283e-05
168.0,23374.62944083169,22.995911277711034,3.6359517023361754e-06
167.0,21410.032953775317,22.15542394986296,0.0004965756286651746
166.0,21546.365967782473,22.19473694165692,0.0004715898796181228
165.0,21685.927197968005,22.234826001152964,0.0004464992252073141
164.0,21829.031836124945,22.27579058537623,0.0004213220513181737
163.0,21976.055381208087,22.317757442667713,0.00039605924527717773
162.0,22127.45242453786,22.36088951210663,0.00037068027709630247
161.0,22283.783824708356,22.405397946927863,0.00034510379463652263
160.0,22445.757266586566,22.451558706063885,0.00031917177200982416
159.0,22614.290096229437,22.499736295829887,0.0002926163557349093
158.0,22790.61123426357,22.550419698547397,0.00026501817320362386
157.0,22976.436376318434,22.604281161664083,0.00023575256547715695
156.0,23174.293087387916,22.662282558963767,0.00020391204518780542
155.0,23388.190383029,22.725893395086644,0.00016816748965724215
154.0,23625.22239604129,22.797616537135433,0.0001264435378445436
153.0,23900.448770133076,22.88260605149773,7.491155444168743e-05
152.0,24260.457889439207,22.996613104216497,3.172894122015213e-06
151.0,22090.385268824237,21.994792189135897,0.0002099913540455356
150.0,22215.497284964684,22.007839331990265,0.0003183390936400132
149.0,22341.429534142768,22.027820403559605,0.00038753852364434294
148.0,22468.63691344236,22.052794114102348,0.0004232046310205517
147.0,22597.487174643637,22.081092080154253,0.0004367022575376134
146.0,22728.27505569051,22.111617030960076,0.00043778057326629427
145.0,22861.25334503227,22.143786214708275,0.00043264578044371893
144.0,22996.6638717357,22.177370497885967,0.00042449838955829766
143.0,23134.762920798323,22.212346492863915,0.0004146081241872823
142.0,23275.84134165961,22.248793746658638,0.0004032099989124266
141.0,23420.241730242553,22.286834531998544,0.00039008908938480136
140.0,23568.37566385217,22.326604923377253,0.0003749102319626635
139.0,23720.744268493647,22.36824660250578,0.00035737857916594284
138.0,23877.966089555717,22.411912242718547,0.00033729873243940056
137.0,24040.8179355076,22.45778086596897,0.000314575704765091
136.0,24210.29806004062,22.50608281094167,0.0002891827407467684
135.0,24387.728923801315,22.557137665930696,0.00026110933349837717
134.0,24574.934369641487,22.61141476040837,0.00023029340805640064
133.0,24774.569061157425,22.669639711875778,0.0001965290318873894
132.0,24990.797748101246,22.733008181174792,0.00015931491295273492
131.0,25230.92216300495,22.80369344721028,0.00011753138492063414
130.0,25510.325382643172,22.88639402360966,6.849654084590748e-05
129.0,25876.245596354303,22.995896391212998,3.4055429491558487e-06
128.0,23919.036688234675,22.212594663025158,0.0004367928413997746
127.0,24060.13992162884,22.251002556401286,0.0004205046070947377
126.0,24204.75172697326,22.29084209659556,0.00040185141466192453
125.0,24353.297995908502,22.332151107969803,0.0003810581370594923
124.0,24506.287887588718,22.37499655794302,0.00035835588249708006
123.0,24664.341964343243,22.41948682939159,0.00033394335941150377
122.0,24828.23426185068,22.465786433729992,0.00030795737311103966
121.0,24998.95730674912,22.514136092639177,0.0002804496076851126
120.0,25177.827186850955,22.564883550521312,0.00025136492259861254
119.0,25366.663591327728,22.618535803439684,0.00022051342811335584
118.0,25568.12308322312,22.67585649344344,0.0001875213579863519
117.0,25786.384276720553,22.73806881474539,0.00015172465899131876
116.0,26028.785757043508,22.80734752575744,0.0001118968434954265
115.0,26310.796261814554,22.888334871243085,6.537642509854905e-05
114.0,26679.86081545315,22.99558527013369,3.6665582189307575e-06
113.0,24794.655934796025,22.24017930826953,0.0004309186327539072
112.0,24938.253102075785,22.280135344306576,0.00040868360066544096
111.0,25085.710390558594,22.321214136264583,0.0003857832975176084
110.0,25237.48450888471,22.363549596537585,0.00036215287574170585
109.0,25394.135633294,22.407307736222883,0.00033770663559105907
108.0,25556.364547773515,22.452698099206135,0.00031233241518609234
107.0,25725.06910582588,22.499991378583243,0.0002858821202939843
106.0,25901.43405578073,22.5495477444734,0.0002581559353194568
105.0,26087.082252523443,22.601865038061874,0.00022887509077061663
104.0,26284.34833627793,22.65766706517775,0.00019763172613700836
103.0,26496.824328596125,22.718082342067277,0.00016378721727775686
102.0,26730.60605906237,22.78506112088015,0.00012623488895228963
101.0,26997.80312964248,22.86258779788119,8.271100031088593e-05
100.0,27330.935270039823,22.96195668364653,2.6816706575762128e-05
99.0,26702.432516049135,22.74236317169082,0.0001454820685129407
98.0,26946.81868355023,22.81045952253214,0.00010740811138953976
97.0,27231.108511440772,22.890120949425967,6.283242548257503e-05
96.0,27603.137492433285,22.9957213861406,3.5824854734089985e-06
95.0,25686.853539460295,22.21975087065185,0.0004067166190848681
94.0,25828.587327448025,22.256007377116205,0.00039140738297710476
93.0,25973.672549607887,22.293467588844972,0.0003752081680761521
92.0,26122.48637720737,22.332257347472105,0.00035798558541395853
91.0,26275.485344887675,22.372523740419485,0.00033960976694041856
90.0,26433.23081981617,22.414443879796444,0.00031995000777201854
89.0,26596.426468041707,22.458237980531447,0.00029886670301290663
88.0,26765.975506723178,22.50418944084867,0.0002761981597392271
87.0,26943.072325799913,22.552677084492647,0.00025173946082990284
86.0,27129.357809814628,22.604230144674453,0.000225207324793128
85.0,27327.202947161666,22.659629770319114,0.0001961769418487233
